t,r,eps,h,z
19399,0.0025975727,0.0025975727,0.0000156790,0.6560062642
19400,0.0047968869,0.0047968869,0.0000136360,1.2990205335
19401,-0.0016547061,-0.0016547061,0.0000119698,-0.4782755026
19402,0.0002355103,0.0002355103,0.0000118837,0.0683178718
19403,-0.0034662052,-0.0034662052,0.0000110227,-1.0440226974
19404,-0.0056117822,-0.0056117822,0.0000121208,-1.6118867779
19405,-0.0005355800,-0.0005355800,0.0000148311,-0.1390715621
19406,-0.0052780046,-0.0052780046,0.0000138270,-1.4194033256
19407,-0.0015928183,-0.0015928183,0.0000161084,-0.3968621938
19408,0.0023910559,0.0023910559,0.0000154583,0.6081474947
19409,0.0079778388,0.0079778388,0.0000134853,2.1724744822
19410,-0.0076393346,-0.0076393346,0.0000127152,-2.1423703525
19411,-0.0018161002,-0.0018161002,0.0000174499,-0.4347534938
19412,0.0025454112,0.0025454112,0.0000167560,0.6218318764
19413,0.0009899078,0.0009899078,0.0000145246,0.2597422620
19414,0.0005765571,0.0005765571,0.0000130176,0.1597997843
19415,0.0060692962,0.0060692962,0.0000118736,1.7613562671
19416,-0.0024360658,-0.0024360658,0.0000108430,-0.7397995698
19417,0.0002842140,0.0002842140,0.0000113154,0.0844908542
19418,0.0039094009,0.0039094009,0.0000105266,1.2049441753
19419,0.0012934177,0.0012934177,0.0000094434,0.4208967829
19420,-0.0018652465,-0.0018652465,0.0000087130,-0.6319046968
19421,-0.0036391947,-0.0036391947,0.0000091306,-1.2043570915
19422,-0.0016808170,-0.0016808170,0.0000105229,-0.5181475986
19423,0.0004058315,0.0004058315,0.0000106309,0.1244686957
19424,-0.0033599329,-0.0033599329,0.0000099122,-1.0671992491
19425,-0.0004318067,-0.0004318067,0.0000110477,-0.1299134815
19426,-0.0035552496,-0.0035552496,0.0000105434,-1.0949155829
19427,-0.0005120749,-0.0005120749,0.0000117483,-0.1493987003
19428,-0.0026700713,-0.0026700713,0.0000111746,-0.7987410900
19429,0.0030446496,0.0030446496,0.0000117475,0.8883110298
19430,0.0028802077,0.0028802077,0.0000104053,0.8928866978
19431,0.0053029577,0.0053029577,0.0000093302,1.7360904126
19432,-0.0006925614,-0.0006925614,0.0000087169,-0.2345720167
19433,-0.0041636850,-0.0041636850,0.0000086379,-1.4166901107
19434,0.0004852084,0.0004852084,0.0000104327,0.1502207077
19435,-0.0045245225,-0.0045245225,0.0000097229,-1.4510283433
19436,-0.0047691888,-0.0047691888,0.0000116988,-1.3943563889
19437,-0.0010614147,-0.0010614147,0.0000137125,-0.2866336897
19438,0.0043084946,0.0043084946,0.0000131050,1.1901656954
19439,0.0017645116,0.0017645116,0.0000115077,0.5201524861
19440,0.0000581280,0.0000581280,0.0000103386,0.0180781558
19441,0.0077584030,0.0077584030,0.0000097693,2.4822206183
19442,-0.0028006402,-0.0028006402,0.0000098886,-0.8906149832
19443,-0.0000522248,-0.0000522248,0.0000106782,-0.0159818856
19444,0.0007036291,0.0007036291,0.0000100937,0.2214723881
19445,-0.0020052888,-0.0020052888,0.0000093808,-0.6547215726
19446,-0.0017347303,-0.0017347303,0.0000097889,-0.5544523938
19447,0.0000573247,0.0000573247,0.0000100138,0.0181151744
19448,-0.0003825739,-0.0003825739,0.0000094938,-0.1241641591
19449,-0.0035192784,-0.0035192784,0.0000091949,-1.1605938718
19450,-0.0065058049,-0.0065058049,0.0000105021,-2.0075362490
19451,-0.0039730819,-0.0039730819,0.0000141514,-1.0561563912
19452,-0.0027313058,-0.0027313058,0.0000153125,-0.6979859439
19453,-0.0184844944,-0.0184844944,0.0000154575,-4.7015230114
19454,0.0009059758,0.0009059758,0.0000384900,0.1460301432
19455,0.0157912826,0.0157912826,0.0000331955,2.7408033332
19456,-0.0002495260,-0.0002495260,0.0000325862,-0.0437118479
19457,-0.0017390549,-0.0017390549,0.0000288438,-0.3238076397
19458,0.0012607480,0.0012607480,0.0000266024,0.2444374194
19459,-0.0021204483,-0.0021204483,0.0000230413,-0.4417478726
19460,0.0002846669,0.0002846669,0.0000218277,0.0609302019
19461,0.0079593333,0.0079593333,0.0000194246,1.8059273423
19462,0.0028302566,0.0028302566,0.0000171705,0.6830206579
19463,-0.0041531937,-0.0041531937,0.0000148227,-1.0787445838
19464,-0.0013264896,-0.0013264896,0.0000160607,-0.3309948220
19465,0.0012970462,0.0012970462,0.0000152712,0.3319088687
19466,-0.0036324053,-0.0036324053,0.0000135578,-0.9865068853
19467,0.0011805269,0.0011805269,0.0000145213,0.3097939902
19468,-0.0067852388,-0.0067852388,0.0000129629,-1.8845752754
19469,0.0069547575,0.0069547575,0.0000167634,1.6986369252
19470,-0.0019995809,-0.0019995809,0.0000148198,-0.5194181034
19471,-0.0028961095,-0.0028961095,0.0000145666,-0.7588160609
19472,0.0041865113,0.0041865113,0.0000149063,1.0843453412
19473,-0.0036453299,-0.0036453299,0.0000129303,-1.0137528507
19474,-0.0055544122,-0.0055544122,0.0000139660,-1.4862841798
19475,-0.0007815730,-0.0007815730,0.0000164894,-0.1924716071
19476,-0.0028164652,-0.0028164652,0.0000153639,-0.7185436330
19477,0.0017553921,0.0017553921,0.0000155599,0.4450104796
19478,0.0001910197,0.0001910197,0.0000136876,0.0516315128
19479,-0.0034129366,-0.0034129366,0.0000125656,-0.9628012308
19480,-0.0001919180,-0.0001919180,0.0000134730,-0.0522858155
19481,0.0012912757,0.0012912757,0.0000125243,0.3648731163
19482,0.0067093878,0.0067093878,0.0000112721,1.9983942668
19483,0.0019090707,0.0019090707,0.0000105794,0.5869357278
19484,-0.0014381639,-0.0014381639,0.0000095538,-0.4652860889
19485,0.0003552633,0.0003552633,0.0000096687,0.1142527799
19486,-0.0008974820,-0.0008974820,0.0000091142,-0.2972801927
19487,0.0013927381,0.0013927381,0.0000090583,0.4627494139
19488,0.0015549382,0.0015549382,0.0000083774,0.5372285685
19489,0.0022334837,0.0022334837,0.0000077916,0.8001461560
19490,-0.0020433232,-0.0020433232,0.0000072488,-0.7589316746
19491,-0.0001392994,-0.0001392994,0.0000079204,-0.0494966075
19492,-0.0009220985,-0.0009220985,0.0000077725,-0.3307472293
19493,0.0015268975,0.0015268975,0.0000079062,0.5430315254
19494,-0.0022724515,-0.0022724515,0.0000074075,-0.8349447378
19495,0.0021174883,0.0021174883,0.0000081731,0.7406750369
19496,-0.0034234810,-0.0034234810,0.0000075660,-1.2446176073
19497,0.0021407941,0.0021407941,0.0000089587,0.7152390707
19498,-0.0006188089,-0.0006188089,0.0000082033,-0.2160536773
19499,0.0080387039,0.0080387039,0.0000081692,2.8125232914
19500,0.0015911622,0.0015911622,0.0000088773,0.5340416443
19501,-0.0010681107,-0.0010681107,0.0000081982,-0.3730419921
19502,-0.0035466284,-0.0035466284,0.0000083313,-1.2287367638
19503,0.0045060150,0.0045060150,0.0000097342,1.4442468868
19504,0.0063011134,0.0063011134,0.0000088835,2.1141041484
19505,0.0025035088,0.0025035088,0.0000086581,0.8508211237
19506,-0.0016943942,-0.0016943942,0.0000079361,-0.6014657210
19507,0.0001569160,0.0001569160,0.0000083666,0.0542492474
19508,-0.0000773458,-0.0000773458,0.0000080674,-0.0272313530
19509,0.0016666103,0.0016666103,0.0000078796,0.5937213156
19510,0.0010395036,0.0010395036,0.0000073687,0.3829400565
19511,0.0029019977,0.0029019977,0.0000070352,1.0941015092
19512,-0.0029652373,-0.0029652373,0.0000066313,-1.1514892658
19513,-0.0025632109,-0.0025632109,0.0000078398,-0.9154423912
19514,0.0071967120,0.0071967120,0.0000087100,2.4385059043
19515,0.0006597776,0.0006597776,0.0000088692,0.2215413060
19516,-0.0007170787,-0.0007170787,0.0000083641,-0.2479458220
19517,0.0027891006,0.0027891006,0.0000083426,0.9656364150
19518,0.0001970295,0.0001970295,0.0000076746,0.0711220636
19519,-0.0012044961,-0.0012044961,0.0000074707,-0.4406802409
19520,0.0035980963,0.0035980963,0.0000077519,1.2923167314
19521,0.0011114419,0.0011114419,0.0000072346,0.4132173271
19522,0.0002116185,0.0002116185,0.0000069123,0.0804903508
19523,0.0004167137,0.0004167137,0.0000068220,0.1595442955
19524,-0.0006758879,-0.0006758879,0.0000066986,-0.2611464012
19525,-0.0006041789,-0.0006041789,0.0000068915,-0.2301480221
19526,-0.0020642914,-0.0020642914,0.0000070347,-0.7783036288
19527,-0.0010795821,-0.0010795821,0.0000077400,-0.3880465904
19528,0.0052767174,0.0052767174,0.0000079377,1.8729123150
19529,-0.0006306550,-0.0006306550,0.0000076525,-0.2279758473
19530,0.0008801945,0.0008801945,0.0000076990,0.3172204439
19531,-0.0013402916,-0.0013402916,0.0000073387,-0.4947555274
19532,0.0005951595,0.0005951595,0.0000076908,0.2146092432
19533,-0.0003745728,-0.0003745728,0.0000073898,-0.1377905590
19534,-0.0018107193,-0.0018107193,0.0000073902,-0.6660756092
19535,-0.0000370764,-0.0000370764,0.0000079378,-0.0131597006
19536,0.0010213031,0.0010213031,0.0000077577,0.3666814257
19537,-0.0032626427,-0.0032626427,0.0000073617,-1.2024859084
19538,-0.0004830787,-0.0004830787,0.0000086749,-0.1640154366
19539,-0.0010165867,-0.0010165867,0.0000085276,-0.3481206858
19540,-0.0003748376,-0.0003748376,0.0000085970,-0.1278405826
19541,-0.0013097184,-0.0013097184,0.0000084244,-0.4512405736
19542,-0.0000689996,-0.0000689996,0.0000086267,-0.0234922771
19543,0.0035471498,0.0035471498,0.0000083532,1.2273091240
19544,0.0000126493,0.0000126493,0.0000077041,0.0045572647
19545,0.0010805521,0.0010805521,0.0000075450,0.3933836187
19546,-0.0018687726,-0.0018687726,0.0000071748,-0.6976716468
19547,-0.0004629873,-0.0004629873,0.0000077738,-0.1660554366
19548,0.0033580276,0.0033580276,0.0000077475,1.2064325397
19549,0.0003865098,0.0003865098,0.0000072145,0.1438986742
19550,0.0005217843,0.0005217843,0.0000070360,0.1967108052
19551,-0.0004182512,-0.0004182512,0.0000068558,-0.1597379295
19552,0.0014404034,0.0014404034,0.0000069457,0.5465455447
19553,-0.0007985301,-0.0007985301,0.0000066280,-0.3101710329
19554,0.0012129388,0.0012129388,0.0000068712,0.4627235415
19555,-0.0003162161,-0.0003162161,0.0000065962,-0.1231227816
19556,0.0054755839,0.0054755839,0.0000066929,2.1165165738
19557,0.0058962110,0.0058962110,0.0000067715,2.2658412755
19558,-0.0096972649,-0.0096972649,0.0000069597,-3.6758056128
19559,0.0023418039,0.0023418039,0.0000141759,0.6219782679
19560,-0.0031888668,-0.0031888668,0.0000124420,-0.9040473226
19561,-0.0039665876,-0.0039665876,0.0000132090,-1.0913967109
19562,-0.0032801792,-0.0032801792,0.0000144559,-0.8627291884
19563,0.0014396026,0.0014396026,0.0000150727,0.3708065620
19564,-0.0001639770,-0.0001639770,0.0000133565,-0.0448679876
19565,-0.0006905597,-0.0006905597,0.0000124143,-0.1959928473
19566,0.0024346879,0.0024346879,0.0000118193,0.7081860179
19567,-0.0002261026,-0.0002261026,0.0000105058,-0.0697576085
19568,0.0059889907,0.0059889907,0.0000100057,1.8933414805
19569,-0.0006419669,-0.0006419669,0.0000094039,-0.2093436195
19570,-0.0005349339,-0.0005349339,0.0000092107,-0.1762595821
19571,0.0038557042,0.0038557042,0.0000090058,1.2848215443
19572,-0.0009272300,-0.0009272300,0.0000082412,-0.3229931222
19573,0.0032714946,0.0032714946,0.0000083142,1.1345850965
19574,0.0033454044,0.0033454044,0.0000076589,1.2088340143
19575,0.0014180775,0.0014180775,0.0000071438,0.5305615146
19576,0.0006516990,0.0006516990,0.0000067937,0.2500301970
19577,0.0018340736,0.0018340736,0.0000066261,0.7125072671
19578,0.0000364099,0.0000364099,0.0000063282,0.0144736680
19579,0.0003030562,0.0003030562,0.0000063699,0.1200761794
19580,-0.0002591536,-0.0002591536,0.0000063425,-0.1029026205
19581,0.0012291390,0.0012291390,0.0000064598,0.4836070726
19582,-0.0022261062,-0.0022261062,0.0000062539,-0.8901619067
19583,-0.0002745096,-0.0002745096,0.0000071203,-0.1028744638
19584,-0.0001384580,-0.0001384580,0.0000071293,-0.0518554865
19585,-0.0008277053,-0.0008277053,0.0000070978,-0.3106797377
19586,0.0020995270,0.0020995270,0.0000072879,0.7777132199
19587,0.0017288589,0.0017288589,0.0000068483,0.6606428030
19588,-0.0039881802,-0.0039881802,0.0000065181,-1.5621182440
19589,0.0005633910,0.0005633910,0.0000083539,0.1949242212
19590,0.0013925278,0.0013925278,0.0000079538,0.4937597672
19591,0.0022054369,0.0022054369,0.0000074650,0.8071981810
19592,0.0036807588,0.0036807588,0.0000069859,1.3926030934
19593,-0.0005721781,-0.0005721781,0.0000066425,-0.2220058949
19594,0.0014092288,0.0014092288,0.0000068100,0.5400181733
19595,-0.0015515140,-0.0015515140,0.0000065200,-0.6076182158
19596,-0.0021250722,-0.0021250722,0.0000070586,-0.7998631893
19597,0.0025273840,0.0025273840,0.0000077902,0.9055200918
19598,-0.0009260839,-0.0009260839,0.0000072356,-0.3442809258
19599,0.0010825384,0.0010825384,0.0000074423,0.3968177734
19600,0.0018040162,0.0018040162,0.0000070892,0.6775513346
19601,0.0000611447,0.0000611447,0.0000067082,0.0236078219
19602,0.0001768586,0.0001768586,0.0000066863,0.0683962829
19603,0.0026054792,0.0026054792,0.0000066392,1.0111823884
19604,0.0011138504,0.0011138504,0.0000063114,0.4433674183
19605,-0.0020363702,-0.0020363702,0.0000061469,-0.8213505969
19606,0.0015195752,0.0015195752,0.0000069371,0.5769440999
19607,0.0019042995,0.0019042995,0.0000066117,0.7405888825
19608,0.0006937001,0.0006937001,0.0000063116,0.2761217228
19609,0.0051223222,0.0051223222,0.0000062147,2.0547431399
19610,0.0016922043,0.0016922043,0.0000063174,0.6732596587
19611,-0.0002452598,-0.0002452598,0.0000060877,-0.0994033258
19612,0.0007725622,0.0007725622,0.0000062380,0.3093210455
19613,0.0090661203,0.0090661203,0.0000061392,3.6590212428
19614,0.0026273497,0.0026273497,0.0000080817,0.9242006389
19615,0.0011579095,0.0011579095,0.0000074677,0.4237224798
19616,-0.0022871824,-0.0022871824,0.0000070982,-0.8584760591
19617,-0.0034536164,-0.0034536164,0.0000079043,-1.2284036162
19618,-0.0042313898,-0.0042313898,0.0000092860,-1.3885698245
19619,-0.0019350491,-0.0019350491,0.0000110778,-0.5813868798
19620,0.0030616008,0.0030616008,0.0000112474,0.9128985123
19621,0.0012915216,0.0012915216,0.0000100022,0.4083703472
19622,0.0019444709,0.0019444709,0.0000091768,0.6418828954
19623,0.0011994739,0.0011994739,0.0000084003,0.4138507741
19624,-0.0008858442,-0.0008858442,0.0000078645,-0.3158790983
19625,0.0002407671,0.0002407671,0.0000079725,0.0852706383
19626,0.0001662654,0.0001662654,0.0000077116,0.0598729858
19627,0.0034478698,0.0034478698,0.0000075100,1.2581430091
19628,-0.0027932513,-0.0027932513,0.0000070330,-1.0532664544
19629,-0.0067514753,-0.0067514753,0.0000081090,-2.3709142188
19630,0.0012154116,0.0012154116,0.0000120943,0.3494884140
19631,0.0023295719,0.0023295719,0.0000109313,0.7045946251
19632,-0.0002195796,-0.0002195796,0.0000097928,-0.0701680032
19633,0.0012864370,0.0012864370,0.0000093950,0.4197015641
19634,0.0033001687,0.0033001687,0.0000086742,1.1205265710
19635,-0.0010298908,-0.0010298908,0.0000079456,-0.3653648835
19636,-0.0064608375,-0.0064608375,0.0000080971,-2.2705090885
19637,0.0013411030,0.0013411030,0.0000118081,0.3902755414
19638,-0.0035964822,-0.0035964822,0.0000106660,-1.1012273546
19639,0.0006358013,0.0006358013,0.0000118874,0.1844071713
19640,0.0067574157,0.0067574157,0.0000109053,2.0462649712
19641,0.0005977260,0.0005977260,0.0000103211,0.1860538411
19642,-0.0033566833,-0.0033566833,0.0000095988,-1.0834331334
19643,-0.0016109663,-0.0016109663,0.0000107623,-0.4910591954
19644,-0.0039630689,-0.0039630689,0.0000108062,-1.2055768778
19645,0.0007972242,0.0007972242,0.0000122733,0.2275615964
19646,0.0025155079,0.0025155079,0.0000111848,0.7521613579
19647,-0.0054388317,-0.0054388317,0.0000099822,-1.7214411801
19648,0.0018469752,0.0018469752,0.0000126823,0.5186351641
19649,0.0003696401,0.0003696401,0.0000112928,0.1099964466
19650,-0.0020883643,-0.0020883643,0.0000104815,-0.6450524796
19651,-0.0029269999,-0.0029269999,0.0000108034,-0.8905164002
19652,-0.0017997233,-0.0017997233,0.0000115733,-0.5290251776
19653,0.0013136350,0.0013136350,0.0000116116,0.3855046330
19654,-0.0037461423,-0.0037461423,0.0000105085,-1.1556186472
19655,0.0028410056,0.0028410056,0.0000118483,0.8253627683
19656,-0.0001737238,-0.0001737238,0.0000104967,-0.0536208373
19657,-0.0008844691,-0.0008844691,0.0000099800,-0.2799743059
19658,-0.0012169754,-0.0012169754,0.0000098015,-0.3887188248
19659,0.0003342354,0.0003342354,0.0000097863,0.1068421445
19660,0.0013301181,0.0013301181,0.0000092194,0.4380652006
19661,-0.0008607231,-0.0008607231,0.0000085211,-0.2948601097
19662,-0.0003296147,-0.0003296147,0.0000085312,-0.1128498874
19663,0.0006470924,0.0006470924,0.0000083532,0.2238921087
19664,0.0007429978,0.0007429978,0.0000079342,0.2637769175
19665,-0.0077171949,-0.0077171949,0.0000075624,-2.8062785184
19666,-0.0009106194,-0.0009106194,0.0000125280,-0.2572743723
19667,-0.0019333619,-0.0019333619,0.0000120125,-0.5578218986
19668,0.0029352222,0.0029352222,0.0000120676,0.8449474039
19669,-0.0005158667,-0.0005158667,0.0000106686,-0.1579367761
19670,0.0015071134,0.0015071134,0.0000102501,0.4707400837
19671,-0.0015406480,-0.0015406480,0.0000093437,-0.5040164847
19672,0.0042847933,0.0042847933,0.0000095317,1.3878544595
19673,-0.0002421874,-0.0002421874,0.0000086971,-0.0821230045
19674,0.0065090302,0.0065090302,0.0000084669,2.2369420357
19675,0.0010893984,0.0010893984,0.0000084212,0.3754041616
19676,0.0008913791,0.0008913791,0.0000079012,0.3171134620
19677,0.0020418333,0.0020418333,0.0000075052,0.7453124399
19678,-0.0026515841,-0.0026515841,0.0000070285,-1.0001689445
19679,-0.0010683486,-0.0010683486,0.0000080288,-0.3770411394
19680,-0.0063657724,-0.0063657724,0.0000081842,-2.2251645203
19681,-0.0009385928,-0.0009385928,0.0000118039,-0.2731900661
19682,0.0003231822,0.0003231822,0.0000113998,0.0957190820
19683,-0.0037676657,-0.0037676657,0.0000105859,-1.1579972454
19684,0.0003452154,0.0003452154,0.0000119337,0.0999316832
19685,0.0020727726,0.0020727726,0.0000110303,0.6241048525
19686,0.0026854923,0.0026854923,0.0000099022,0.8534113099
19687,-0.0025918843,-0.0025918843,0.0000089324,-0.8672251168
19688,0.0085521448,0.0085521448,0.0000097031,2.7454949813
19689,0.0005084542,0.0005084542,0.0000102406,0.1588873473
19690,-0.0005901488,-0.0005901488,0.0000095547,-0.1909205121
19691,0.0016726366,0.0016726366,0.0000093213,0.5478508398
19692,0.0007765064,0.0007765064,0.0000085524,0.2655229941
19693,-0.0069094300,-0.0069094300,0.0000080726,-2.4318478495
19694,0.0025964384,0.0025964384,0.0000122118,0.7429983715
19695,0.0049517231,0.0049517231,0.0000108098,1.5060792994
19696,0.0067464646,0.0067464646,0.0000097863,2.1565919238
19697,0.0002865334,0.0002865334,0.0000094836,0.0930442358
19698,-0.0022418960,-0.0022418960,0.0000089769,-0.7482598792
19699,-0.0002706187,-0.0002706187,0.0000095534,-0.0875547003
19700,-0.0042512008,-0.0042512008,0.0000092077,-1.4009955843
19701,-0.0046435202,-0.0046435202,0.0000110201,-1.3987938025
19702,0.0007823515,0.0007823515,0.0000129867,0.2170961257
19703,0.0036905840,0.0036905840,0.0000117874,1.0749452584
19704,0.0028947424,0.0028947424,0.0000104332,0.8961913985
19705,0.0042311359,0.0042311359,0.0000093522,1.3835668850
19706,0.0020004630,0.0020004630,0.0000085506,0.6841217664
19707,-0.0042406795,-0.0042406795,0.0000078831,-1.5103823283
19708,-0.0003420980,-0.0003420980,0.0000097905,-0.1093324668
19709,-0.0001587748,-0.0001587748,0.0000094348,-0.0516911088
19710,-0.0015093891,-0.0015093891,0.0000090696,-0.5011957185
19711,-0.0007819653,-0.0007819653,0.0000092776,-0.2567254851
19712,0.0000036029,0.0000036029,0.0000091547,0.0011907890
